"Time_period","Site","Temp_mean","Temp_min","Temp_max","Temp_range","VPD_mean","VPD_min","VPD_max","VPD_range"
"Week 49",95,11.3367142857143,5.123,20.4318571428571,15.3088571428571,NA,NA,NA,NA
"Week 50",95,12.7347142857143,6.34014285714286,22.3612857142857,16.0211428571429,NA,NA,NA,NA
"Week 51",95,9.0817876984127,3.18957142857143,17.6438571428571,14.4542857142857,NA,NA,NA,NA
"Week 52",95,10.5409880952381,4.90842857142857,19.3592857142857,14.4508571428571,NA,NA,NA,NA
"Week 53",95,10.743375,7.056,18.073,11.017,NA,NA,NA,NA
"Week 1",97,12.0172043650794,9.39485714285714,15.4755714285714,6.08071428571429,NA,NA,NA,NA
"Week 2",97,11.523376984127,8.24971428571429,15.404,7.15428571428571,NA,NA,NA,NA
"Week 3",97,10.8145476190476,7.10457142857143,15.4038571428571,8.29928571428571,223.942747438812,48.1394273394999,527.386055094507,479.246627755007
"Week 4",97,9.58233134920635,6.17414285714286,14.474,8.29985714285714,190.248819337979,1.3499994618836,581.85407048905,580.504071027167
"Week 5",97,15.1480138888889,11.0402857142857,21.1227142857143,10.0824285714286,709.621866230437,296.271511904864,1361.42709114418,1065.15557923932
"Week 6",97,15.078371031746,10.3965714285714,22.2662857142857,11.8697142857143,867.534523252663,379.82814518227,1720.1021438219,1340.27399863963
"Week 7",97,10.1853313492063,5.81614285714286,16.6191428571429,10.803,560.767666029505,174.771376363011,1119.67295959029,944.901583227277
"Week 8",97,6.63020622895623,2.68966666666667,12.0423333333333,9.35266666666667,380.737854760249,161.129641236945,737.05053187437,575.920890637425
"Week 44",97,13.6848055555556,9.162,19.6755,10.5135,NA,NA,NA,NA
"Week 45",97,12.5408353174603,8.96528571428571,17.4777142857143,8.51242857142857,NA,NA,NA,NA
"Week 46",97,12.5018829365079,9.10857142857143,17.12,8.01142857142857,NA,NA,NA,NA
"Week 47",97,15.4114007936508,11.5412857142857,20.694,9.15271428571428,NA,NA,NA,NA
"Week 48",97,11.2717916666667,7.89185714285714,15.5472857142857,7.65542857142857,NA,NA,NA,NA
"Week 49",97,10.6915634920635,7.033,15.2611428571429,8.22814285714286,NA,NA,NA,NA
"Week 50",97,12.0668214285714,8.17814285714286,16.9772857142857,8.79914285714286,NA,NA,NA,NA
"Week 51",97,8.54470634920635,4.88542857142857,13.0438571428571,8.15842857142857,NA,NA,NA,NA
"Week 52",97,10.1051726190476,6.46042857142857,15.1894285714286,8.729,NA,NA,NA,NA
"Week 53",97,10.6996527777778,8.035,15.047,7.012,NA,NA,NA,NA
"Week 1",98,11.6407698412698,8.80014285714286,15.3172857142857,6.51714285714286,NA,NA,NA,NA
"Week 2",98,11.2130793650794,7.72542857142857,15.1745714285714,7.44914285714286,NA,NA,NA,NA
"Week 3",98,10.4254761904762,6.291,15.2455714285714,8.95457142857143,181.539394228008,4.69637097062127,547.169002569954,542.472631599332
"Week 4",98,8.99882936507936,5.21642857142857,14.0288571428571,8.81242857142857,149.704980538327,0,565.136599455222,565.136599455222
"Week 5",98,14.0874365079365,9.73157142857143,20.2534285714286,10.5218571428571,596.01860837439,208.010049788029,1236.68025289353,1028.6702031055
"Week 6",98,14.0183492063492,9.08657142857143,21.254,12.1674285714286,764.263772971059,276.844579374473,1619.26535210823,1342.42077273376
"Week 7",98,9.46004365079365,4.714,15.6751428571429,10.9611428571429,505.106882880053,114.341126584695,1055.51071034026,941.169583755565
"Week 8",98,6.2362620923162,1.725,11.5946666666667,9.86966666666667,359.514682322231,122.87803165805,725.199674969424,602.321643311374
"Week 44",98,13.3618680555556,8.585,18.60825,10.02325,NA,NA,NA,NA
"Week 45",98,12.0079235347985,8.08371428571429,17.3925714285714,9.30885714285714,NA,NA,NA,NA
"Week 46",98,11.9854623015873,8.08357142857143,16.963,8.87942857142857,NA,NA,NA,NA
"Week 47",98,14.9268948412698,10.8781428571429,20.4677142857143,9.58957142857143,NA,NA,NA,NA
"Week 48",98,10.5380972222222,6.93714285714286,15.6752857142857,8.73814285714286,NA,NA,NA,NA
"Week 49",98,9.477375,5.43128571428571,15.1744285714286,9.74314285714286,NA,NA,NA,NA
"Week 50",98,10.8594087301587,6.507,17.035,10.528,NA,NA,NA,NA
"Week 51",98,7.79018849206349,3.63814285714286,12.955,9.31685714285714,NA,NA,NA,NA
"Week 52",98,9.40982936507936,5.64671428571429,15.1028571428571,9.45614285714286,NA,NA,NA,NA
"Week 53",98,10.0829305555556,7.582,14.602,7.02,NA,NA,NA,NA
"Week 1",99,11.4026369047619,7.82314285714286,15.4971428571429,7.674,NA,NA,NA,NA
"Week 2",99,10.9347182539683,7.17671428571429,15.068,7.89128571428571,NA,NA,NA,NA
"Week 3",99,10.2102380952381,5.66742857142857,15.2824285714286,9.615,212.496907742803,6.0291213859928,562.382213485407,556.353092099414
"Week 4",99,8.98940277777778,4.51871428571429,14.566,10.0472857142857,174.592764679786,0.0191207118133109,606.278250681226,606.259129969413
"Week 5",99,14.1793829365079,8.89942857142857,20.8664285714286,11.967,647.09290486302,164.058102168844,1404.43005243151,1240.37195026266
"Week 6",99,14.2475119047619,8.25371428571428,21.939,13.6852857142857,829.726607121264,249.09558228618,1738.76087068651,1489.66528840033
"Week 7",99,9.5415873015873,3.65585714285714,16.5004285714286,12.8445714285714,549.92399827671,117.917998390376,1175.75118381437,1057.83318542399
"Week 8",99,6.24108651188502,0.898666666666667,12.2963333333333,11.3976666666667,381.965627660723,110.955689809482,839.590433889581,728.634744080099
"Week 44",99,13.385375,8.2355,19.27375,11.03825,NA,NA,NA,NA
"Week 45",99,12.0386027167277,7.32014285714286,17.6467142857143,10.3265714285714,NA,NA,NA,NA
"Week 46",99,12.0116825396825,7.67914285714286,17.4312857142857,9.75214285714286,NA,NA,NA,NA
"Week 47",99,14.845130952381,9.76085714285714,20.4374285714286,10.6765714285714,NA,NA,NA,NA
"Week 48",99,10.5909384920635,6.02771428571429,15.7128571428571,9.68514285714286,NA,NA,NA,NA
"Week 49",99,10.0427916666667,4.66257142857143,16.2141428571429,11.5515714285714,NA,NA,NA,NA
"Week 50",99,11.3430436507936,5.81214285714286,17.7895714285714,11.9774285714286,NA,NA,NA,NA
"Week 51",99,7.87722222222222,2.649,13.7057142857143,11.0567142857143,NA,NA,NA,NA
"Week 52",99,9.32834523809524,4.44685714285714,15.426,10.9791428571429,NA,NA,NA,NA
"Week 53",99,9.91031944444445,6.602,14.638,8.036,NA,NA,NA,NA
"Week 1",103,11.1384166666667,6.79957142857143,15.6794285714286,8.87985714285714,NA,NA,NA,NA
"Week 2",103,11.0023948412698,6.65657142857143,15.7515714285714,9.095,NA,NA,NA,NA
"Week 3",103,10.3073492063492,5.22242857142857,15.6082857142857,10.3858571428571,214.384095943884,0,612.223139295606,612.223139295606
"Week 4",103,8.80914285714286,3.43057142857143,15.3217142857143,11.8911428571429,182.577345697158,0,691.403490277544,691.403490277544
"Week 5",103,12.689880952381,6.01157142857143,22.187,16.1754285714286,537.900422082317,22.6685531436912,1579.57936166785,1556.91080852416
"Week 6",103,12.9308313492063,5.15157142857143,23.4728571428571,18.3212857142857,744.311935322258,56.8713543525434,2022.91151659574,1966.0401622432
"Week 7",103,8.95196031746032,1.85257142857143,18.5407142857143,16.6881428571429,535.409036624887,67.2893401080025,1425.22625267737,1357.93691256937
"Week 8",103,6.25145950801548,-0.443,12.9363333333333,13.3793333333333,393.725230147005,50.7430327714398,909.614452581728,858.871419810288
"Week 44",103,13.3124895833333,7.337,19.113,11.776,NA,NA,NA,NA
"Week 45",103,11.8519050671551,6.08271428571429,18.3267142857143,12.244,NA,NA,NA,NA
"Week 46",103,11.8090357142857,6.22614285714286,18.1121428571429,11.886,NA,NA,NA,NA
"Week 47",103,14.6455694444444,8.94928571428571,21.6154285714286,12.6661428571429,NA,NA,NA,NA
"Week 48",103,10.0083452380952,4.50585714285714,17.0392857142857,12.5334285714286,NA,NA,NA,NA
"Week 49",103,8.01791865079365,1.20742857142857,17.1821428571429,15.9747142857143,NA,NA,NA,NA
"Week 50",103,9.16384523809524,2.21128571428571,18.6842857142857,16.473,NA,NA,NA,NA
"Week 51",103,6.95035317460317,0.489714285714286,14.7492857142857,14.2595714285714,NA,NA,NA,NA
"Week 52",103,8.21653571428571,2.35485714285714,16.1805714285714,13.8257142857143,NA,NA,NA,NA
"Week 53",103,9.41951388888889,4.578,16.109,11.531,NA,NA,NA,NA
"Week 1",104,11.0298075396825,6.85514285714286,15.7257142857143,8.87057142857143,NA,NA,NA,NA
"Week 2",104,10.8858511904762,6.42585714285714,16.2977142857143,9.87185714285714,NA,NA,NA,NA
"Week 3",104,10.2285714285714,4.99371428571429,16.5125714285714,11.5188571428571,210.063065441094,0,674.172583746051,674.172583746051
"Week 4",104,8.74094642857143,3.348,16.0831428571429,12.7351428571429,185.02879291519,0,761.141478654375,761.141478654375
"Week 5",104,12.751248015873,5.99642857142857,23.1588571428571,17.1624285714286,554.81840293779,37.0622047413492,1638.38234889075,1601.3201441494
"Week 6",104,13.0299424603175,5.06571428571429,24.7302857142857,19.6645714285714,767.524934741678,57.4377404892982,2158.12617078697,2100.68843029767
"Week 7",104,8.95370634920635,1.77214285714286,19.0858571428571,17.3137142857143,543.100708326783,59.5737167062126,1435.89889517472,1376.32517846851
"Week 8",104,6.42016035353535,-0.447666666666667,15.2493333333333,15.697,413.706987297512,49.0417572749692,1112.30549199397,1063.263734719
"Week 44",104,13.3014027777778,7.32025,20.21125,12.891,NA,NA,NA,NA
"Week 45",104,11.7258110500611,5.92457142857143,19.1572857142857,13.2327142857143,NA,NA,NA,NA
"Week 46",104,11.7744920634921,6.35385714285714,18.8,12.4461428571429,NA,NA,NA,NA
"Week 47",104,14.6015357142857,8.71571428571429,22.4447142857143,13.729,NA,NA,NA,NA
"Week 48",104,9.93916468253968,4.35,17.5132857142857,13.1632857142857,NA,NA,NA,NA
"Week 49",104,8.00091865079365,1.271,17.4418571428571,16.1708571428571,NA,NA,NA,NA
"Week 50",104,9.13067261904762,2.05885714285714,19.2288571428571,17.17,NA,NA,NA,NA
"Week 51",104,6.9286626984127,0.698285714285714,14.9391428571429,14.2408571428571,NA,NA,NA,NA
"Week 52",104,8.20302380952381,2.34542857142857,16.4408571428571,14.0954285714286,NA,NA,NA,NA
"Week 53",104,9.33763888888889,4.565,16.084,11.519,NA,NA,NA,NA
"Week 1",106,11.2182738095238,7.68914285714286,16.0698571428571,8.38071428571429,NA,NA,NA,NA
"Week 2",106,10.8003888888889,6.829,16.3562857142857,9.52728571428571,NA,NA,NA,NA
"Week 3",106,10.1507718253968,5.17885714285714,16.6424285714286,11.4635714285714,209.289895243407,0,674.208236035987,674.208236035987
"Week 4",106,8.83994444444444,4.10357142857143,16.0697142857143,11.9661428571429,181.350059917578,0,761.792595422293,761.792595422293
"Week 5",106,13.7946984126984,8.26257142857143,23.0065714285714,14.744,633.200347860916,135.654369332672,1716.49303959368,1580.83867026101
"Week 6",106,13.9093353174603,7.83285714285714,24.364,16.5311428571429,830.738959249094,185.497672622323,2136.10167914997,1950.60400652765
"Week 7",106,9.63542063492064,3.099,20.2902857142857,17.1912857142857,597.162166564937,81.1718714497816,1689.51433713745,1608.34246568767
"Week 8",106,6.43185227272727,0.251333333333333,15.307,15.0556666666667,420.882660779183,83.0506772321297,1121.16185175133,1038.1111745192
"Week 44",106,13.4133159722222,7.74275,21.5235,13.78075,NA,NA,NA,NA
"Week 45",106,11.938349969475,6.90057142857143,19.933,13.0324285714286,NA,NA,NA,NA
"Week 46",106,11.8769841269841,7.187,19.0031428571429,11.8161428571429,NA,NA,NA,NA
"Week 47",106,14.7303650793651,9.48114285714286,22.5778571428571,13.0967142857143,NA,NA,NA,NA
"Week 48",106,10.258121031746,5.75328571428571,17.5014285714286,11.7481428571429,NA,NA,NA,NA
"Week 49",106,9.16825396825397,4.10328571428571,17.2867142857143,13.1834285714286,NA,NA,NA,NA
"Week 50",106,10.4779742063492,5.03614285714286,18.7174285714286,13.6812857142857,NA,NA,NA,NA
"Week 51",106,7.41296428571429,2.094,15.1395714285714,13.0455714285714,NA,NA,NA,NA
"Week 52",106,8.83597619047619,3.81657142857143,16.571,12.7544285714286,NA,NA,NA,NA
"Week 53",106,9.82615277777778,5.61,16.643,11.033,NA,NA,NA,NA
"Week 1",108,11.7226706349206,8.56885714285714,16.2348571428571,7.666,NA,NA,NA,NA
"Week 2",108,11.1554682539683,7.42142857142857,16.0205714285714,8.59914285714286,NA,NA,NA,NA
"Week 3",108,10.5106130952381,6.20085714285714,15.9488571428571,9.748,253.793682868185,59.2989986401798,615.34978586311,556.05078722293
"Week 4",108,9.39548214285714,5.34057142857143,16.1635714285714,10.823,235.909359322875,30.7140389070357,750.660043384895,719.946004477859
"Week 5",108,14.8095654761905,9.93085714285714,22.1722857142857,12.2414285714286,730.551941735018,290.234905960361,1565.13337870404,1274.89847274368
"Week 6",108,14.8119365079365,9.42928571428571,23.5298571428571,14.1005714285714,909.118093449428,369.071418017545,2011.22519670655,1642.153778689
"Week 7",108,10.0646507936508,4.76628571428571,18.239,13.4727142857143,618.489937774075,190.275948491124,1401.83796899323,1211.5620205021
"Week 8",108,6.55829419191919,1.77366666666667,14.1593333333333,12.3856666666667,420.545466606673,171.513428808414,989.239708046904,817.726279238489
"Week 44",108,13.6527013888889,8.766,20.54525,11.77925,NA,NA,NA,NA
"Week 45",108,12.465463980464,8.06671428571429,18.8118571428571,10.7451428571429,NA,NA,NA,NA
"Week 46",108,12.3242043650794,8.42542857142857,18.6678571428571,10.2424285714286,NA,NA,NA,NA
"Week 47",108,15.1204444444444,10.3612857142857,21.6005714285714,11.2392857142857,NA,NA,NA,NA
"Week 48",108,11.014373015873,6.991,17.0944285714286,10.1034285714286,NA,NA,NA,NA
"Week 49",108,10.4507698412698,5.843,17.5951428571429,11.7521428571429,NA,NA,NA,NA
"Week 50",108,11.8354107142857,6.704,19.4552857142857,12.7512857142857,NA,NA,NA,NA
"Week 51",108,8.30452976190476,3.689,15.1612857142857,11.4722857142857,NA,NA,NA,NA
"Week 52",108,9.7828630952381,5.556,16.7362857142857,11.1802857142857,NA,NA,NA,NA
"Week 53",108,10.418,7.135,16.164,9.029,NA,NA,NA,NA
"Week 1",110,11.0300992063492,6.42042857142857,16.2275714285714,9.80714285714286,NA,NA,NA,NA
"Week 2",110,10.9527222222222,6.349,16.2995714285714,9.95057142857143,NA,NA,NA,NA
"Week 3",110,10.1565793650794,4.55728571428571,16.9431428571429,12.3858571428571,227.729899896873,0,798.319223375361,798.319223375361
"Week 4",110,8.73245436507936,3.12471428571429,15.727,12.6022857142857,202.53398022355,0,729.376830963025,729.376830963025
"Week 5",110,12.6158551587302,5.63242857142857,22.3764285714286,16.744,561.400650365261,44.3782744710267,1550.79824125977,1506.41996678875
"Week 6",110,12.845753968254,4.55771428571429,23.8051428571429,19.2474285714286,769.916117321385,54.3872755871431,2023.27079532868,1968.88351974154
"Week 7",110,8.82868055555556,1.33242857142857,17.7295714285714,16.3971428571429,551.72120828382,70.1657547277523,1328.71919045438,1258.55343572663
"Week 8",110,6.20617003367003,-0.962,13.9146666666667,14.8766666666667,410.36733632723,61.1296042098159,927.761882782042,866.632278572226
"Week 44",110,13.2819166666667,7.065,19.96375,12.89875,NA,NA,NA,NA
"Week 45",110,11.7625013736264,5.70385714285714,19.1602857142857,13.4564285714286,NA,NA,NA,NA
"Week 46",110,11.907378968254,6.20557142857143,18.8738571428571,12.6682857142857,NA,NA,NA,NA
"Week 47",110,14.5353035714286,8.35442857142857,22.1622857142857,13.8078571428571,NA,NA,NA,NA
"Week 48",110,10.043753968254,4.34257142857143,17.5152857142857,13.1727142857143,NA,NA,NA,NA
"Week 49",110,7.91650793650794,0.544,17.9442857142857,17.4002857142857,NA,NA,NA,NA
"Week 50",110,9.06500793650794,1.18914285714286,19.8747142857143,18.6855714285714,NA,NA,NA,NA
"Week 51",110,6.87744841269841,0.042,15.1545714285714,15.1125714285714,NA,NA,NA,NA
"Week 52",110,8.22056746031746,1.83428571428571,16.8717142857143,15.0374285714286,NA,NA,NA,NA
"Week 53",110,9.08409722222222,4.056,16.586,12.53,NA,NA,NA,NA
"Week 1",111,11.2280337301587,6.58171428571429,16.4657142857143,9.884,NA,NA,NA,NA
"Week 2",111,11.0870238095238,6.29557142857143,16.2517142857143,9.95614285714286,NA,NA,NA,NA
"Week 3",111,10.4225376984127,4.50214285714286,16.824,12.3218571428571,259.490442559909,0,822.3210833689,822.3210833689
"Week 4",111,8.98174404761905,3.06871428571429,16.0364285714286,12.9677142857143,227.755733219006,0,838.439294116948,838.439294116948
"Week 5",111,12.8515634920635,5.57857142857143,23.1872857142857,17.6087142857143,599.874947422511,18.5297750958279,1713.90209097065,1695.37231587482
"Week 6",111,13.1240793650794,4.43128571428571,24.1164285714286,19.6851428571429,814.511310946342,53.8085201333536,2095.51817836674,2041.70965823338
"Week 7",111,9.25348611111111,1.27471428571429,18.5407142857143,17.266,600.498019743387,67.8789958403849,1476.90332509309,1409.02432925271
"Week 8",111,6.80352735690236,-0.950333333333333,14.6056666666667,15.556,457.423943633056,62.2386087865296,1050.67755872843,988.438949941897
"Week 44",111,13.7996354166667,7.209,20.989,13.78,NA,NA,NA,NA
"Week 45",111,12.0903823260073,5.64985714285714,19.3277142857143,13.6778571428571,NA,NA,NA,NA
"Week 46",111,12.2319345238095,6.295,19.184,12.889,NA,NA,NA,NA
"Week 47",111,14.9086071428571,8.44557142857143,22.2584285714286,13.8128571428571,NA,NA,NA,NA
"Week 48",111,10.2459583333333,4.14414285714286,17.754,13.6098571428571,NA,NA,NA,NA
"Week 49",111,7.98372420634921,0.341714285714286,17.8254285714286,17.4837142857143,NA,NA,NA,NA
"Week 50",111,8.84923214285714,0.987857142857143,19.4704285714286,18.4825714285714,NA,NA,NA,NA
"Week 51",111,7.04493253968254,-0.519571428571429,17.8252857142857,18.3448571428571,NA,NA,NA,NA
"Week 52",111,8.339875,1.70542857142857,17.7538571428571,16.0484285714286,NA,NA,NA,NA
"Week 53",111,9.21531944444444,4.073,16.109,12.036,NA,NA,NA,NA
"Week 1",112,10.9636527777778,7.03957142857143,15.4925714285714,8.453,NA,NA,NA,NA
"Week 2",112,10.8175873015873,6.60971428571429,15.5644285714286,8.95471428571429,NA,NA,NA,NA
"Week 3",112,10.029621031746,4.88757142857143,15.564,10.6764285714286,197.426270413173,0,546.587127159926,546.587127159926
"Week 4",112,8.51003373015873,3.59742857142857,14.8482857142857,11.2508571428571,175.901547639876,0,649.98375972806,649.98375972806
"Week 5",112,12.4908412698413,6.75257142857143,21.3582857142857,14.6057142857143,523.094183685815,84.0693600691989,1454.98116277376,1370.91180270456
"Week 6",112,12.7010555555556,5.67742857142857,22.6447142857143,16.9672857142857,722.971685358944,99.870104951983,1823.75362808094,1723.88352312896
"Week 7",112,8.50969444444445,1.94685714285714,16.709,14.7621428571429,511.89003682497,79.6339465860661,1229.50712277297,1149.8731761869
"Week 8",112,5.87920622895623,-0.757333333333333,12.4616666666667,13.219,379.046565314349,66.9782804977888,855.739548747178,788.761268249389
"Week 44",112,13.1041631944444,7.4875,19.892,12.4045,NA,NA,NA,NA
"Week 45",112,11.4438107448107,6.107,17.8541428571429,11.7471428571429,NA,NA,NA,NA
"Week 46",112,11.515130952381,6.60914285714286,17.9968571428571,11.3877142857143,NA,NA,NA,NA
"Week 47",112,14.3208253968254,8.68814285714286,21.501,12.8128571428571,NA,NA,NA,NA
"Week 48",112,9.65124404761905,4.81657142857143,16.2085714285714,11.392,NA,NA,NA,NA
"Week 49",112,7.94668253968254,1.80328571428571,16.4232857142857,14.62,NA,NA,NA,NA
"Week 50",112,9.16482738095238,2.808,18.1404285714286,15.3324285714286,NA,NA,NA,NA
"Week 51",112,6.67229166666667,0.798285714285714,13.9891428571429,13.1908571428571,NA,NA,NA,NA
"Week 52",112,8.05669841269841,2.73657142857143,15.7074285714286,12.9708571428571,NA,NA,NA,NA
"Week 53",112,9.08297222222222,4.602,15.135,10.533,NA,NA,NA,NA
"Week 1",114,11.6415694444444,8.16885714285714,17.268,9.09914285714286,NA,NA,NA,NA
"Week 2",114,11.1407619047619,7.16471428571429,17.483,10.3182857142857,NA,NA,NA,NA
"Week 3",114,10.6162321428571,5.585,18.056,12.471,242.48186599147,0,925.745462830667,925.745462830667
"Week 4",114,9.38215873015873,4.93985714285714,17.984,13.0441428571429,214.21679275859,0,996.768471842581,996.768471842581
"Week 5",114,14.7047619047619,9.101,25.0621428571429,15.9611428571429,720.317160120804,151.815678369913,2069.634817888,1917.81913951809
"Week 6",114,14.8828670634921,8.59942857142857,26.7051428571429,18.1057142857143,928.155145394887,222.636998711192,2588.27884559772,2365.64184688653
"Week 7",114,10.3233333333333,3.93457142857143,21.4177142857143,17.4831428571429,633.750704183645,79.0412244517037,1818.53247195054,1739.49124749884
"Week 8",114,7.11730681818182,0.893333333333333,17.9606666666667,17.0673333333333,458.947286680438,75.0811494522986,1393.37753360175,1318.29638414945
"Week 44",114,13.9190520833333,8.34775,23.50825,15.1605,NA,NA,NA,NA
"Week 45",114,12.406244047619,7.451,20.989,13.538,NA,NA,NA,NA
"Week 46",114,12.4086111111111,7.59442857142857,20.9161428571429,13.3217142857143,NA,NA,NA,NA
"Week 47",114,15.3118551587302,10.0332857142857,23.9912857142857,13.958,NA,NA,NA,NA
"Week 48",114,10.9125952380952,6.23142857142857,19.3441428571429,13.1127142857143,NA,NA,NA,NA
"Week 49",114,10.0380416666667,4.86785714285714,19.5587142857143,14.6908571428571,NA,NA,NA,NA
"Week 50",114,11.431,5.94457142857143,20.989,15.0444285714286,NA,NA,NA,NA
"Week 51",114,8.23727777777778,2.857,16.7675714285714,13.9105714285714,NA,NA,NA,NA
"Week 52",114,9.70283134920635,4.93971428571429,18.6282857142857,13.6885714285714,NA,NA,NA,NA
"Week 53",114,10.4110416666667,7.093,18.629,11.536,NA,NA,NA,NA
