"Site","Date_time","Temp","RH","Dewpoint"
"5","2018-01-22 06:10:00 -0800",10.5,100,10.5
"5","2018-01-22 06:20:00 -0800",10.5,100,10.5
"5","2018-01-22 06:30:00 -0800",10.5,100,10.5
"5","2018-01-22 06:40:00 -0800",11,100,11
"5","2018-01-22 06:50:00 -0800",10.5,100,10.5
"5","2018-01-22 07:00:00 -0800",11,100,11
"5","2018-01-22 07:10:00 -0800",11,100,11
"5","2018-01-22 07:20:00 -0800",11,100,11
"5","2018-01-22 07:30:00 -0800",11,100,11
"5","2018-01-22 07:40:00 -0800",11,100,11
"5","2018-01-22 07:50:00 -0800",11,100,11
"5","2018-01-22 08:00:00 -0800",11,100,11
"5","2018-01-22 08:10:00 -0800",11,100,11
"5","2018-01-22 08:20:00 -0800",11,100,11
"5","2018-01-22 08:30:00 -0800",11.5,100,11.5
"5","2018-01-22 08:40:00 -0800",11.5,100,11.5
"5","2018-01-22 08:50:00 -0800",12,100.5,12.1
"5","2018-01-22 09:00:00 -0800",12.5,101,12.7
"5","2018-01-22 09:10:00 -0800",12.5,100.5,12.6
"5","2018-01-22 09:20:00 -0800",12.5,100,12.5
"5","2018-01-22 09:30:00 -0800",13,100,13
"5","2018-01-22 09:40:00 -0800",12,98.5,11.8
"5","2018-01-22 09:50:00 -0800",11.5,99,11.3
"5","2018-01-22 10:00:00 -0800",12,99.5,11.9
"5","2018-01-22 10:10:00 -0800",12,99.5,11.9
"5","2018-01-22 10:20:00 -0800",12.5,99.5,12.4
"5","2018-01-22 10:30:00 -0800",12,97.5,11.6
"5","2018-01-22 10:40:00 -0800",12,98.5,11.8
"5","2018-01-22 10:50:00 -0800",12.5,100,12.5
"5","2018-01-22 11:00:00 -0800",13,99,12.8
"5","2018-01-22 11:10:00 -0800",13.5,96,12.9
"5","2018-01-22 11:20:00 -0800",13.5,94,12.6
"5","2018-01-22 11:30:00 -0800",13,93.5,12
"5","2018-01-22 11:40:00 -0800",13,91,11.6
"5","2018-01-22 11:50:00 -0800",13.5,89.5,11.8
"5","2018-01-22 12:00:00 -0800",12.5,92,11.2
"5","2018-01-22 12:10:00 -0800",12,88,10.1
"5","2018-01-22 12:20:00 -0800",11.5,85.5,9.2
"5","2018-01-22 12:30:00 -0800",11.5,88.5,9.7
"5","2018-01-22 12:40:00 -0800",11,84.5,8.5
"5","2018-01-22 12:50:00 -0800",11.5,84,8.9
"5","2018-01-22 13:00:00 -0800",11.5,87.5,9.5
"5","2018-01-22 13:10:00 -0800",12,85.5,9.6
"5","2018-01-22 13:20:00 -0800",12.5,86,10.2
"5","2018-01-22 13:30:00 -0800",13,89,11.2
"5","2018-01-22 13:40:00 -0800",14,85.5,11.6
"5","2018-01-22 13:50:00 -0800",13.5,74.5,9.1
"5","2018-01-22 14:00:00 -0800",13.5,74,9
"5","2018-01-22 14:10:00 -0800",14,75.5,9.7
"5","2018-01-22 14:20:00 -0800",14,70.5,8.7
"5","2018-01-22 14:30:00 -0800",13.5,74,9
"5","2018-01-22 14:40:00 -0800",12.5,80,9.1
"5","2018-01-22 14:50:00 -0800",12,80.5,8.8
"5","2018-01-22 15:00:00 -0800",11.5,77.5,7.7
"5","2018-01-22 15:10:00 -0800",12,76,7.9
"5","2018-01-22 15:20:00 -0800",12.5,73.5,7.9
"5","2018-01-22 15:30:00 -0800",12.5,69.5,7.1
"5","2018-01-22 15:40:00 -0800",12.5,74.5,8.1
"5","2018-01-22 15:50:00 -0800",12.5,69.5,7.1
"5","2018-01-22 16:00:00 -0800",12.5,72.5,7.7
"5","2018-01-22 16:10:00 -0800",12,76,7.9
"5","2018-01-22 16:20:00 -0800",11.5,74.5,7.1
"5","2018-01-22 16:30:00 -0800",11.5,73.5,6.9
"5","2018-01-22 16:40:00 -0800",11.5,73.5,6.9
"5","2018-01-22 16:50:00 -0800",11,75,6.7
"5","2018-01-22 17:00:00 -0800",11,75,6.7
"5","2018-01-22 17:10:00 -0800",10.5,84,7.9
"5","2018-01-22 17:20:00 -0800",10,84,7.4
"5","2018-01-22 17:30:00 -0800",9.5,87.5,7.5
"5","2018-01-22 17:40:00 -0800",9,90.5,7.5
"5","2018-01-22 17:50:00 -0800",8.5,92,7.3
"5","2018-01-22 18:00:00 -0800",8,93.5,7
"5","2018-01-22 18:10:00 -0800",8,95,7.2
"5","2018-01-22 18:20:00 -0800",7.5,96,6.9
"5","2018-01-22 18:30:00 -0800",7.5,96.5,7
"5","2018-01-22 18:40:00 -0800",7,97.5,6.6
"5","2018-01-22 18:50:00 -0800",7,98,6.7
"5","2018-01-22 19:00:00 -0800",7,98,6.7
"5","2018-01-22 19:10:00 -0800",7,98,6.7
"5","2018-01-22 19:20:00 -0800",7,97.5,6.6
"5","2018-01-22 19:30:00 -0800",6.5,98,6.2
"5","2018-01-22 19:40:00 -0800",6.5,99.5,6.4
"5","2018-01-22 19:50:00 -0800",6.5,99,6.4
"5","2018-01-22 20:00:00 -0800",6,99,5.9
"5","2018-01-22 20:10:00 -0800",6,99.5,5.9
"5","2018-01-22 20:20:00 -0800",6,99.5,5.9
"5","2018-01-22 20:30:00 -0800",6,99.5,5.9
"5","2018-01-22 20:40:00 -0800",6.5,99.5,6.4
"5","2018-01-22 20:50:00 -0800",6.5,98,6.2
"5","2018-01-22 21:00:00 -0800",6,98.5,5.8
"5","2018-01-22 21:10:00 -0800",6.5,98.5,6.3
"5","2018-01-22 21:20:00 -0800",6.5,97.5,6.1
"5","2018-01-22 21:30:00 -0800",6,96,5.4
"5","2018-01-22 21:40:00 -0800",5.5,97,5.1
"5","2018-01-22 21:50:00 -0800",5.5,98.5,5.3
"5","2018-01-22 22:00:00 -0800",6.5,99.5,6.4
"5","2018-01-22 22:10:00 -0800",7,99.5,6.9
"5","2018-01-22 22:20:00 -0800",7.5,98.5,7.3
"5","2018-01-22 22:30:00 -0800",7.5,97.5,7.1
"5","2018-01-22 22:40:00 -0800",7.5,97.5,7.1
"5","2018-01-22 22:50:00 -0800",8,97.5,7.6
"5","2018-01-22 23:00:00 -0800",8,96.5,7.5
"5","2018-01-22 23:10:00 -0800",8,96,7.4
"5","2018-01-22 23:20:00 -0800",8,96.5,7.5
"5","2018-01-22 23:30:00 -0800",8,96.5,7.5
"5","2018-01-22 23:40:00 -0800",8.5,96.5,8
"5","2018-01-22 23:50:00 -0800",8.5,96.5,8
"5","2018-01-23 00:00:00 -0800",8.5,96.5,8
"5","2018-01-23 00:10:00 -0800",8.5,96,7.9
"5","2018-01-23 00:20:00 -0800",8,96,7.4
"5","2018-01-23 00:30:00 -0800",8,96,7.4
"5","2018-01-23 00:40:00 -0800",8.5,96,7.9
"5","2018-01-23 00:50:00 -0800",8.5,95.5,7.8
"5","2018-01-23 01:00:00 -0800",8.5,96,7.9
"5","2018-01-23 01:10:00 -0800",8.5,95,7.7
"5","2018-01-23 01:20:00 -0800",8,96,7.4
"5","2018-01-23 01:30:00 -0800",8,96.5,7.5
"5","2018-01-23 01:40:00 -0800",8,96.5,7.5
"5","2018-01-23 01:50:00 -0800",8,96.5,7.5
"5","2018-01-23 02:00:00 -0800",8,96,7.4
"5","2018-01-23 02:10:00 -0800",8,96,7.4
"5","2018-01-23 02:20:00 -0800",8,97,7.6
"5","2018-01-23 02:30:00 -0800",8,97.5,7.6
"5","2018-01-23 02:40:00 -0800",8,97.5,7.6
"5","2018-01-23 02:50:00 -0800",8,97.5,7.6
"5","2018-01-23 03:00:00 -0800",8,97.5,7.6
"5","2018-01-23 03:10:00 -0800",8,97.5,7.6
"5","2018-01-23 03:20:00 -0800",8,97,7.6
"5","2018-01-23 03:30:00 -0800",8,97.5,7.6
"5","2018-01-23 03:40:00 -0800",8,98,7.7
"5","2018-01-23 03:50:00 -0800",8,98.5,7.8
"5","2018-01-23 04:00:00 -0800",8,98,7.7
"5","2018-01-23 04:10:00 -0800",8,98,7.7
"5","2018-01-23 04:20:00 -0800",8,97.5,7.6
"5","2018-01-23 04:30:00 -0800",8,97,7.6
"5","2018-01-23 04:40:00 -0800",8,96,7.4
"5","2018-01-23 04:50:00 -0800",8,96.5,7.5
"5","2018-01-23 05:00:00 -0800",8,98,7.7
"5","2018-01-23 05:10:00 -0800",7.5,98.5,7.3
"5","2018-01-23 05:20:00 -0800",7.5,98.5,7.3
"5","2018-01-23 05:30:00 -0800",7,99,6.9
"5","2018-01-23 05:40:00 -0800",7,99,6.9
"5","2018-01-23 05:50:00 -0800",6.5,99.5,6.4
"5","2018-01-23 06:00:00 -0800",6.5,100,6.5
"5","2018-01-23 06:10:00 -0800",6.5,100.5,6.6
"5","2018-01-23 06:20:00 -0800",6.5,100,6.5
"5","2018-01-23 06:30:00 -0800",6.5,100.5,6.6
"5","2018-01-23 06:40:00 -0800",6,101,6.1
"5","2018-01-23 06:50:00 -0800",6,101,6.1
"5","2018-01-23 07:00:00 -0800",6,101,6.1
"5","2018-01-23 07:10:00 -0800",6,101,6.1
"5","2018-01-23 07:20:00 -0800",6,101,6.1
"5","2018-01-23 07:30:00 -0800",6.5,101,6.6
"5","2018-01-23 07:40:00 -0800",6.5,101,6.6
"5","2018-01-23 07:50:00 -0800",6.5,101,6.6
"5","2018-01-23 08:00:00 -0800",6.5,101,6.6
"5","2018-01-23 08:10:00 -0800",7,101,7.1
"5","2018-01-23 08:20:00 -0800",7.5,101,7.6
"5","2018-01-23 08:30:00 -0800",7.5,101,7.6
"5","2018-01-23 08:40:00 -0800",8,101.5,8.2
"5","2018-01-23 08:50:00 -0800",8.5,101,8.6
"5","2018-01-23 09:00:00 -0800",9,100,9
"5","2018-01-23 09:10:00 -0800",9,99,8.9
"5","2018-01-23 09:20:00 -0800",9.5,97.5,9.1
"5","2018-01-23 09:30:00 -0800",9.5,92,8.3
"5","2018-01-23 09:40:00 -0800",10.5,91.5,9.2
"5","2018-01-23 09:50:00 -0800",11,90,9.4
"5","2018-01-23 10:00:00 -0800",11,84.5,8.5
"5","2018-01-23 10:10:00 -0800",11,86,8.8
"5","2018-01-23 10:20:00 -0800",11.5,82,8.5
"5","2018-01-23 10:30:00 -0800",12,83,9.2
"5","2018-01-23 10:40:00 -0800",11.5,81,8.4
"5","2018-01-23 10:50:00 -0800",11.5,81.5,8.4
"5","2018-01-23 11:00:00 -0800",11.5,84,8.9
"5","2018-01-23 11:10:00 -0800",11,83.5,8.3
"5","2018-01-23 11:20:00 -0800",11,85.5,8.7
"5","2018-01-23 11:30:00 -0800",11,84.5,8.5
"5","2018-01-23 11:40:00 -0800",11,84,8.4
"5","2018-01-23 11:50:00 -0800",11,84.5,8.5
"5","2018-01-23 12:00:00 -0800",11,84,8.4
"5","2018-01-23 12:10:00 -0800",11,84.5,8.5
"5","2018-01-23 12:20:00 -0800",11.5,83.5,8.8
"5","2018-01-23 12:30:00 -0800",11.5,82.5,8.6
"5","2018-01-23 12:40:00 -0800",12.5,81.5,9.4
"5","2018-01-23 12:50:00 -0800",12.5,79.5,9.1
"5","2018-01-23 13:00:00 -0800",12.5,79.5,9.1
"5","2018-01-23 13:10:00 -0800",12.5,81,9.3
"5","2018-01-23 13:20:00 -0800",12.5,79,9
"5","2018-01-23 13:30:00 -0800",14.5,75,10.1
"5","2018-01-23 13:40:00 -0800",14.5,73,9.7
"5","2018-01-23 13:50:00 -0800",14,74,9.4
"5","2018-01-23 14:00:00 -0800",14,75,9.6
"5","2018-01-23 14:10:00 -0800",14,75,9.6
"5","2018-01-23 14:20:00 -0800",14,74,9.4
"5","2018-01-23 14:30:00 -0800",14,72,9
"5","2018-01-23 14:40:00 -0800",14,74.5,9.5
"5","2018-01-23 14:50:00 -0800",14,74.5,9.5
"5","2018-01-23 15:00:00 -0800",13.5,75,9.2
"5","2018-01-23 15:10:00 -0800",13.5,75,9.2
"5","2018-01-23 15:20:00 -0800",13,75,8.7
"5","2018-01-23 15:30:00 -0800",12.5,77.5,8.7
"5","2018-01-23 15:40:00 -0800",12.5,78.5,8.9
"5","2018-01-23 15:50:00 -0800",12,78,8.3
"5","2018-01-23 16:00:00 -0800",12,79.5,8.6
"5","2018-01-23 16:10:00 -0800",11.5,80,8.2
"5","2018-01-23 16:20:00 -0800",11.5,80.5,8.3
"5","2018-01-23 16:30:00 -0800",11.5,80.5,8.3
"5","2018-01-23 16:40:00 -0800",11,81,7.9
"5","2018-01-23 16:50:00 -0800",11,82,8
"5","2018-01-23 17:00:00 -0800",11,82,8
"5","2018-01-23 17:10:00 -0800",10.5,84.5,8
"5","2018-01-23 17:20:00 -0800",10.5,87.5,8.5
"5","2018-01-23 17:30:00 -0800",10,91,8.6
"5","2018-01-23 17:40:00 -0800",9.5,93,8.4
"5","2018-01-23 17:50:00 -0800",9.5,93.5,8.5
"5","2018-01-23 18:00:00 -0800",9,94.5,8.2
"5","2018-01-23 18:10:00 -0800",9,96,8.4
"5","2018-01-23 18:20:00 -0800",9,95.5,8.3
"5","2018-01-23 18:30:00 -0800",8.5,95.5,7.8
"5","2018-01-23 18:40:00 -0800",8.5,97,8.1
"5","2018-01-23 18:50:00 -0800",8,97.5,7.6
"5","2018-01-23 19:00:00 -0800",8,97,7.6
"5","2018-01-23 19:10:00 -0800",8,97,7.6
"5","2018-01-23 19:20:00 -0800",8,97.5,7.6
"5","2018-01-23 19:30:00 -0800",8,97,7.6
"5","2018-01-23 19:40:00 -0800",8,96.5,7.5
"5","2018-01-23 19:50:00 -0800",8,97,7.6
"5","2018-01-23 20:00:00 -0800",8,96.5,7.5
"5","2018-01-23 20:10:00 -0800",7.5,97,7.1
"5","2018-01-23 20:20:00 -0800",7.5,97.5,7.1
"5","2018-01-23 20:30:00 -0800",7.5,98.5,7.3
"5","2018-01-23 20:40:00 -0800",8,98,7.7
"5","2018-01-23 20:50:00 -0800",7.5,97,7.1
"5","2018-01-23 21:00:00 -0800",7.5,98,7.2
"5","2018-01-23 21:10:00 -0800",7.5,98,7.2
"5","2018-01-23 21:20:00 -0800",7.5,98.5,7.3
"5","2018-01-23 21:30:00 -0800",7.5,98.5,7.3
"5","2018-01-23 21:40:00 -0800",7.5,98.5,7.3
"5","2018-01-23 21:50:00 -0800",7.5,98.5,7.3
"5","2018-01-23 22:00:00 -0800",7.5,98.5,7.3
"5","2018-01-23 22:10:00 -0800",7.5,98.5,7.3
"5","2018-01-23 22:20:00 -0800",7.5,98.5,7.3
"5","2018-01-23 22:30:00 -0800",7.5,99,7.4
"5","2018-01-23 22:40:00 -0800",7.5,99,7.4
"5","2018-01-23 22:50:00 -0800",7.5,99,7.4
"5","2018-01-23 23:00:00 -0800",7,99,6.9
"5","2018-01-23 23:10:00 -0800",7,99.5,6.9
"5","2018-01-23 23:20:00 -0800",7,99.5,6.9
"5","2018-01-23 23:30:00 -0800",7,99.5,6.9
"5","2018-01-23 23:40:00 -0800",7,99.5,6.9
"5","2018-01-23 23:50:00 -0800",7,100,7
"5","2018-01-24 00:00:00 -0800",6.5,99.5,6.4
"5","2018-01-24 00:10:00 -0800",6.5,100.5,6.6
"5","2018-01-24 00:20:00 -0800",6.5,100.5,6.6
"5","2018-01-24 00:30:00 -0800",6.5,100.5,6.6
"5","2018-01-24 00:40:00 -0800",6.5,100,6.5
"5","2018-01-24 00:50:00 -0800",6.5,100.5,6.6
"5","2018-01-24 01:00:00 -0800",6.5,100,6.5
"5","2018-01-24 01:10:00 -0800",6.5,101,6.6
"5","2018-01-24 01:20:00 -0800",6.5,100.5,6.6
"5","2018-01-24 01:30:00 -0800",7,100.5,7.1
"5","2018-01-24 01:40:00 -0800",6,98,5.7
"5","2018-01-24 01:50:00 -0800",6,101,6.1
"5","2018-01-24 02:00:00 -0800",6.5,101,6.6
"5","2018-01-24 02:10:00 -0800",6.5,101,6.6
"5","2018-01-24 02:20:00 -0800",6.5,101,6.6
"5","2018-01-24 02:30:00 -0800",6,100.5,6.1
"5","2018-01-24 02:40:00 -0800",6.5,101,6.6
"5","2018-01-24 02:50:00 -0800",6.5,101,6.6
"5","2018-01-24 03:00:00 -0800",6,101,6.1
"5","2018-01-24 03:10:00 -0800",6.5,101,6.6
"5","2018-01-24 03:20:00 -0800",6,100.5,6.1
"5","2018-01-24 03:30:00 -0800",6,100,6
"5","2018-01-24 03:40:00 -0800",6.5,100.5,6.6
"5","2018-01-24 03:50:00 -0800",6,100,6
"5","2018-01-24 04:00:00 -0800",6.5,101.5,6.7
"5","2018-01-24 04:10:00 -0800",7.5,101,7.6
"5","2018-01-24 04:20:00 -0800",8,98.5,7.8
"5","2018-01-24 04:30:00 -0800",6.5,96.5,6
"5","2018-01-24 04:40:00 -0800",6.5,99.5,6.4
"5","2018-01-24 04:50:00 -0800",6.5,99,6.4
"5","2018-01-24 05:00:00 -0800",6,99,5.9
"5","2018-01-24 05:10:00 -0800",6,100.5,6.1
"5","2018-01-24 05:20:00 -0800",6.5,101,6.6
"5","2018-01-24 05:30:00 -0800",6.5,101,6.6
"5","2018-01-24 05:40:00 -0800",6.5,100.5,6.6
"5","2018-01-24 05:50:00 -0800",6,100.5,6.1
"5","2018-01-24 06:00:00 -0800",6,101,6.1
"5","2018-01-24 06:10:00 -0800",7,101,7.1
"5","2018-01-24 06:20:00 -0800",6.5,98,6.2
"5","2018-01-24 06:30:00 -0800",6.5,100.5,6.6
"5","2018-01-24 06:40:00 -0800",6.5,100,6.5
"5","2018-01-24 06:50:00 -0800",6,99.5,5.9
"5","2018-01-24 07:00:00 -0800",6,100.5,6.1
"5","2018-01-24 07:10:00 -0800",6.5,101,6.6
"5","2018-01-24 07:20:00 -0800",7,100,7
"5","2018-01-24 07:30:00 -0800",6.5,98.5,6.3
"5","2018-01-24 07:40:00 -0800",7,100,7
"5","2018-01-24 07:50:00 -0800",7.5,98.5,7.3
"5","2018-01-24 08:00:00 -0800",7.5,97.5,7.1
"5","2018-01-24 08:10:00 -0800",7.5,97.5,7.1
"5","2018-01-24 08:20:00 -0800",8,96.5,7.5
"5","2018-01-24 08:30:00 -0800",8,95,7.2
"5","2018-01-24 08:40:00 -0800",9,95,8.2
"5","2018-01-24 08:50:00 -0800",9.5,91.5,8.2
"5","2018-01-24 09:00:00 -0800",10,92.5,8.8
"5","2018-01-24 09:10:00 -0800",10,91,8.6
"5","2018-01-24 09:20:00 -0800",10.5,88.5,8.7
"5","2018-01-24 09:30:00 -0800",11.5,87,9.4
"5","2018-01-24 09:40:00 -0800",11.5,86,9.2
"5","2018-01-24 09:50:00 -0800",11.5,86.5,9.3
"5","2018-01-24 10:00:00 -0800",11.5,86,9.2
"5","2018-01-24 10:10:00 -0800",11.5,86,9.2
"5","2018-01-24 10:20:00 -0800",11.5,88,9.6
"5","2018-01-24 10:30:00 -0800",11.5,86,9.2
"5","2018-01-24 10:40:00 -0800",12,85,9.6
"5","2018-01-24 10:50:00 -0800",12.5,83.5,9.8
"5","2018-01-24 11:00:00 -0800",13,83,10.2
"5","2018-01-24 11:10:00 -0800",13.5,81.5,10.4
"5","2018-01-24 11:20:00 -0800",14.5,79.5,11
"5","2018-01-24 11:30:00 -0800",15,77.5,11.1
"5","2018-01-24 11:40:00 -0800",14.5,77,10.5
"5","2018-01-24 11:50:00 -0800",15,76,10.8
"5","2018-01-24 12:00:00 -0800",15.5,74.5,11
"5","2018-01-24 12:10:00 -0800",15.5,73.5,10.8
"5","2018-01-24 12:20:00 -0800",16,73,11.2
"5","2018-01-24 12:30:00 -0800",16,73,11.2
"5","2018-01-24 12:40:00 -0800",16,71.5,10.9
"5","2018-01-24 12:50:00 -0800",16,71.5,10.9
"5","2018-01-24 13:00:00 -0800",16,70.5,10.6
"5","2018-01-24 13:10:00 -0800",15.5,73,10.7
"5","2018-01-24 13:20:00 -0800",15,74.5,10.5
"5","2018-01-24 13:30:00 -0800",15,74,10.4
"5","2018-01-24 13:40:00 -0800",15,74,10.4
"5","2018-01-24 13:50:00 -0800",15,74.5,10.5
"5","2018-01-24 14:00:00 -0800",14.5,76.5,10.4
"5","2018-01-24 14:10:00 -0800",14.5,76,10.3
"5","2018-01-24 14:20:00 -0800",14,84.5,11.4
"5","2018-01-24 14:30:00 -0800",12.5,91.5,11.2
"5","2018-01-24 14:40:00 -0800",12,93,10.9
"5","2018-01-24 14:50:00 -0800",12,95,11.2
"5","2018-01-24 15:00:00 -0800",11.5,94,10.6
"5","2018-01-24 15:10:00 -0800",10.5,93,9.4
"5","2018-01-24 15:20:00 -0800",10.5,96,9.9
"5","2018-01-24 15:30:00 -0800",10.5,96,9.9
"5","2018-01-24 15:40:00 -0800",10,96.5,9.5
"5","2018-01-24 15:50:00 -0800",10,96.5,9.5
"5","2018-01-24 16:00:00 -0800",10,95.5,9.3
"5","2018-01-24 16:10:00 -0800",10,97,9.5
"5","2018-01-24 16:20:00 -0800",9.5,97.5,9.1
"5","2018-01-24 16:30:00 -0800",9.5,98,9.2
"5","2018-01-24 16:40:00 -0800",9.5,97.5,9.1
"5","2018-01-24 16:50:00 -0800",9,98,8.7
"5","2018-01-24 17:00:00 -0800",9,98,8.7
"5","2018-01-24 17:10:00 -0800",9,99,8.9
"5","2018-01-24 17:20:00 -0800",9,99,8.9
"5","2018-01-24 17:30:00 -0800",8.5,99,8.4
"5","2018-01-24 17:40:00 -0800",8.5,99.5,8.4
"5","2018-01-24 17:50:00 -0800",8.5,99.5,8.4
"5","2018-01-24 18:00:00 -0800",8.5,99.5,8.4
"5","2018-01-24 18:10:00 -0800",8.5,100,8.5
"5","2018-01-24 18:20:00 -0800",8.5,100,8.5
"5","2018-01-24 18:30:00 -0800",8.5,100,8.5
"5","2018-01-24 18:40:00 -0800",8.5,100,8.5
"5","2018-01-24 18:50:00 -0800",8.5,100,8.5
"5","2018-01-24 19:00:00 -0800",8.5,100,8.5
"5","2018-01-24 19:10:00 -0800",8.5,100,8.5
"5","2018-01-24 19:20:00 -0800",8.5,100.5,8.6
"5","2018-01-24 19:30:00 -0800",8.5,100.5,8.6
"5","2018-01-24 19:40:00 -0800",8.5,100.5,8.6
"5","2018-01-24 19:50:00 -0800",8.5,100.5,8.6
"5","2018-01-24 20:00:00 -0800",8.5,100.5,8.6
"5","2018-01-24 20:10:00 -0800",8.5,100.5,8.6
"5","2018-01-24 20:20:00 -0800",8.5,100.5,8.6
"5","2018-01-24 20:30:00 -0800",8.5,100.5,8.6
"5","2018-01-24 20:40:00 -0800",8.5,100.5,8.6
"5","2018-01-24 20:50:00 -0800",8.5,100.5,8.6
"5","2018-01-24 21:00:00 -0800",8.5,100.5,8.6
"5","2018-01-24 21:10:00 -0800",8.5,100.5,8.6
"5","2018-01-24 21:20:00 -0800",8.5,101,8.6
"5","2018-01-24 21:30:00 -0800",9,101,9.1
"5","2018-01-24 21:40:00 -0800",9,101,9.1
"5","2018-01-24 21:50:00 -0800",9,101,9.1
"5","2018-01-24 22:00:00 -0800",9,101,9.1
"5","2018-01-24 22:10:00 -0800",8.5,100.5,8.6
"5","2018-01-24 22:20:00 -0800",8.5,101,8.6
"5","2018-01-24 22:30:00 -0800",8.5,101,8.6
"5","2018-01-24 22:40:00 -0800",8.5,101,8.6
"5","2018-01-24 22:50:00 -0800",8.5,100.5,8.6
"5","2018-01-24 23:00:00 -0800",8,100.5,8.1
"5","2018-01-24 23:10:00 -0800",7.5,100.5,7.6
"5","2018-01-24 23:20:00 -0800",7.5,101,7.6
"5","2018-01-24 23:30:00 -0800",7.5,101,7.6
"5","2018-01-24 23:40:00 -0800",7.5,101.5,7.7
"5","2018-01-24 23:50:00 -0800",7,101.5,7.2
"5","2018-01-25 00:00:00 -0800",7,101.5,7.2
"5","2018-01-25 00:10:00 -0800",7,101.5,7.2
"5","2018-01-25 00:20:00 -0800",6.5,101.5,6.7
"5","2018-01-25 00:30:00 -0800",6.5,101.5,6.7
"5","2018-01-25 00:40:00 -0800",6.5,101.5,6.7
"5","2018-01-25 00:50:00 -0800",6.5,101.5,6.7
"5","2018-01-25 01:00:00 -0800",6.5,102,6.8
"5","2018-01-25 01:10:00 -0800",6.5,101.5,6.7
"5","2018-01-25 01:20:00 -0800",6,101.5,6.2
"5","2018-01-25 01:30:00 -0800",6,101.5,6.2
"5","2018-01-25 01:40:00 -0800",6,101.5,6.2
"5","2018-01-25 01:50:00 -0800",5.5,101.5,5.7
"5","2018-01-25 02:00:00 -0800",6,102,6.3
"5","2018-01-25 02:10:00 -0800",5.5,102,5.8
"5","2018-01-25 02:20:00 -0800",6,102,6.3
"5","2018-01-25 02:30:00 -0800",6,102,6.3
"5","2018-01-25 02:40:00 -0800",6,102,6.3
"5","2018-01-25 02:50:00 -0800",6,102,6.3
"5","2018-01-25 03:00:00 -0800",6,102,6.3
"5","2018-01-25 03:10:00 -0800",6,102,6.3
"5","2018-01-25 03:20:00 -0800",6,102,6.3
"5","2018-01-25 03:30:00 -0800",6,102,6.3
"5","2018-01-25 03:40:00 -0800",6,102,6.3
"5","2018-01-25 03:50:00 -0800",5.5,102,5.8
"5","2018-01-25 04:00:00 -0800",6,102,6.3
"5","2018-01-25 04:10:00 -0800",6,102,6.3
"5","2018-01-25 04:20:00 -0800",5.5,102,5.8
"5","2018-01-25 04:30:00 -0800",5.5,102,5.8
"5","2018-01-25 04:40:00 -0800",5.5,102,5.8
"5","2018-01-25 04:50:00 -0800",5.5,102,5.8
"5","2018-01-25 05:00:00 -0800",5.5,102,5.8
"5","2018-01-25 05:10:00 -0800",5.5,102,5.8
"5","2018-01-25 05:20:00 -0800",5,102,5.3
"5","2018-01-25 05:30:00 -0800",4.5,101,4.6
"5","2018-01-25 05:40:00 -0800",4.5,102,4.8
"5","2018-01-25 05:50:00 -0800",4.5,102,4.8
"5","2018-01-25 06:00:00 -0800",4.5,102,4.8
"5","2018-01-25 06:10:00 -0800",4.5,102,4.8
"5","2018-01-25 06:20:00 -0800",4.5,102,4.8
"5","2018-01-25 06:30:00 -0800",5,102,5.3
"5","2018-01-25 06:40:00 -0800",5,102,5.3
"5","2018-01-25 06:50:00 -0800",4.5,102,4.8
"5","2018-01-25 07:00:00 -0800",4.5,102,4.8
"5","2018-01-25 07:10:00 -0800",4.5,102,4.8
"5","2018-01-25 07:20:00 -0800",4.5,102,4.8
"5","2018-01-25 07:30:00 -0800",4.5,102,4.8
"5","2018-01-25 07:40:00 -0800",5,102,5.3
"5","2018-01-25 07:50:00 -0800",5.5,102,5.8
"5","2018-01-25 08:00:00 -0800",5,102,5.3
"5","2018-01-25 08:10:00 -0800",5.5,102,5.8
"5","2018-01-25 08:20:00 -0800",5.5,102,5.8
"5","2018-01-25 08:30:00 -0800",5.5,102,5.8
"5","2018-01-25 08:40:00 -0800",6,102,6.3
"5","2018-01-25 08:50:00 -0800",6,102.5,6.4
"5","2018-01-25 09:00:00 -0800",6.5,102.5,6.9
"5","2018-01-25 09:10:00 -0800",7,102,7.3
"5","2018-01-25 09:20:00 -0800",7.5,102,7.8
"5","2018-01-25 09:30:00 -0800",8,102,8.3
"5","2018-01-25 09:40:00 -0800",9,101.5,9.2
"5","2018-01-25 09:50:00 -0800",9.5,101.5,9.7
"5","2018-01-25 10:00:00 -0800",10,101,10.1
"5","2018-01-25 10:10:00 -0800",9.5,98,9.2
"5","2018-01-25 10:20:00 -0800",9.5,100,9.5
"5","2018-01-25 10:30:00 -0800",10.5,101,10.6
"5","2018-01-25 10:40:00 -0800",10.5,99,10.3
"5","2018-01-25 10:50:00 -0800",10,92.5,8.8
"5","2018-01-25 11:00:00 -0800",9.5,94,8.6
"5","2018-01-25 11:10:00 -0800",10.5,97.5,10.1
"5","2018-01-25 11:20:00 -0800",11,97,10.5
"5","2018-01-25 11:30:00 -0800",11,96,10.4
"5","2018-01-25 11:40:00 -0800",10.5,89.5,8.8
"5","2018-01-25 11:50:00 -0800",10.5,96.5,10
"5","2018-01-25 12:00:00 -0800",10.5,92,9.3
